userid,clarity,account,feltacc,ev1,ev1abs_acc,ev1reldiff,ev2,ev2abs_acc,ev2reldiff,ev3,ev3abs_acc,ev3reldiff,ev4,ev4abs_acc,ev4reldiff,ev5,ev5abs_acc,ev5reldiff,ev6,ev6abs_acc,ev6reldiff,ev7,ev7abs_acc,ev7reldiff,totdeviation,avedev,aveabs_acc,avereldiff,avgabspercent,evtext1,evtext1len,evtext2,evtext2len,evtext3,evtext3len,evtext4,evtext4len,evtext5,evtext5len,evtext6,evtext6len,evtext7,evtext7len,totalevtext,avgevtext,crt1,crt1_correct,crt2,crt2_correct,crt3,crt3_correct,crt_total,consc_1,consc_2,consc_3,consc_4,consc,extra_1,extra_2,extra_3,extra_4,extra,agree_1,agree_2,agree_3,agree_4,agree,open_1,open_2,open_3,open_4,open,neuro_1,neuro_2,neuro_3,neuro_4,neuro,need.cog_1,need.cog_2,need.cog_3,need.cog_4,need.cog_5,need.cog_6,need.cog_7,need.cog_8,need.cog_9,need.cog_10,need.cog_11,need.cog_12,need.cog_13,need.cog_14,need.cog_15,need.cog_16,need.cog_17,need.cog_18,need.cog,aomt_1,aomt_2,aomt_3,aomt_4,aomt_5,aomt_6,aomt_7,aomt_8,aomt_9,aomt,educ,age,gender,race
117,0,1,1,69,31,19,51,49,-0.260869565,44,56,-0.137254902,18,82,-0.590909091,9,91,-0.5,22,78,1.444444444,21,79,-0.045454545,48,18.20408163,66.57142857,2.701422334,270.1422334,"It makes sense that something with a lead will continue to have that lead and win the election, even if it drops a bit. ",120,"Since there are people actively saying to vote yes, and the people are of higher esteem than others, it might be a bit harder now for the no camp to win. ",154,It seems as if the no camp is losing steam and now is not as positive as others originally thought. more risk is less likely to win,131,"Since the scales are finally tipping and the percentage is 70-30, it seems pretty secure for the Yes people. The general trend is less people liking the no camp, and the Yes camp is winning. ",191,"Since the cases are too different to be directly comparable, it means little in the scheme of the election. ",108,"Since people have been hearing that Yes is winning and that is what is showing, I still think that no camp is going to have a low probability of winning. If people hear the yes as more likely and more vocal, they have a higher likelihood of winning. ",250,"I still think that no camp has a low probability, since the public eye still sees Yes camp as more positive that no camp. ",122,1076,153.7142857,0.05,1,20,0,47,1,2,2,7,6,5,5,5,5,4,3,4.25,6,6,5,6,5.75,6,6,6,5,5.75,5,6,5,7,5.75,3,3,2,2,1,3,1,4,5,2,4,1,4,4,6,1,1,6,2.944444444,3,6,7,7,1,5,7,6,6,5.333333333,3,1,2,7
49,1,0,0,60,40,40,50,50,-0.166666667,0,100,-1,0,100,#DIV/0!,40,60,#DIV/0!,40,60,0,40,60,0,20,18.7755102,67.14285714,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,100,0,24,0,0,5,2,6,2,3.75,1,5,1,5,3,5,5,5,3,4.5,4,2,2,5,3.25,3,5,6,5,4.75,2,2,6,6,6,2,6,2,5,7,3,3,2,2,6,2,5,6,4.055555556,6,6,6,6,3,6,6,5,7,5.666666667,3,1,2,1
210,0,1,1,50,50,0,40,60,-0.2,35,65,-0.125,1,99,-0.971428571,30,70,29,30,70,0,30,70,0,20,9.265306122,69.14285714,3.957653061,395.7653061,"Because the camps are currently even, and so there is an equal probability that each camp will win. I do not have enough information to predict how the polls will change in the next three weeks.",194,The package of self-rule initiatives on taxes and social policy provides a new incentive for Apple to remain a part of the Union of Provinces.,142,"The key yes theme strikes a positive and hopeful note, while the key no theme plays to fear and uncertainty. I believe positive and hopeful is a more effective strategy.",169,It seems public opinion is trending toward the Yes camp.,56,I believe public opinion is supporting Yes,42,This information does not change my opinion.,44,I do not feel this information provides me with concrete enough information to change my estimate.,98,745,106.4285714,0.05,1,100,0,47,1,2,5,5,6,6,5.5,3,6,6,6,5.25,6,6,6,6,6,5,5,6,6,5.5,5,6,5,6,5.5,6,6,6,5,6,5,6,5,1,6,6,6,5,5,6,2,5,5,5.111111111,5,6,6,6,2,2,7,3,5,4.666666667,3,1,2,1
93,1,0,0,34,66,66,34,66,0,29,71,-0.147058824,18,82,-0.379310345,17,83,-0.055555556,22,78,0.294117647,26,74,0.181818182,8,5.755102041,74.28571429,9.413430158,941.3430158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,100,0,47,1,2,5,5,5,5,5,5,6,5,6,5.5,6,6,5,6,5.75,6,7,6,7,6.5,1,1,1,2,1.25,6,5,5,5,5,3,3,3,3,7,7,5,5,5,5,5,5,5,4.833333333,4,6,6,6,4,5,6,6,4,5.222222222,3,1,1,1
180,1,1,1,30,70,70,50,50,0.666666667,30,70,-0.4,19,81,-0.366666667,9,91,-0.526315789,35,65,2.888888889,50,50,0.428571429,20,11.26530612,68.14285714,10.38444922,1038.444922,The Yes camp has caught up very suddenly and rapidly.,53,There are two prestigious members of Apple advocating for both sides,68,The Yes theme is much more positive and optimistic.,51,"It seems that the Yes camp has passed the No camp, and there are only two weeks until the election.",99,"If the Yes camp is in the lead, many will give into the status quo.",67,It seems that the polls were inaccurate and the No camp may have a decent chance. ,82,Obviously this election could be a toss up with many new voters coming into play.,81,501,71.57142857,0.05,1,100,0,47,1,2,7,1,7,1,4,6,6,6,6,6,6,6,6,6,6,3,4,4,4,3.75,2,2,2,2,2,6,6,6,2,6,6,6,6,6,6,6,6,6,2,6,6,6,2,5.333333333,5,6,6,6,3,3,5,5,5,4.888888889,3,1,1,1
310,0,1,1,60,40,10,50,50,-0.166666667,30,70,-0.4,20,80,-0.333333333,20,80,0,20,80,0,20,80,0,40,13.46938776,68.57142857,1.3,130,"If they are increasing consistently, they will probably continue to do so.",74,"If both sides have prestigious figures supporting them, it will make no difference on people's voting patterns, unless they have a specific connection to that particular person.",177,That's a terrible slogan. They need something catchier and shorter.,67,The Yes camp is dominating.,27,I don't think that will make much difference.,45,"People could probably present evidence that either one is ""overestimating its numbers.""",87,These type of people may be more likely to vote Yes camp if they are finally coming out to elections.,101,578,82.57142857,0.1,0,100,0,1,0,0,6,3,5,5,4.75,2,2,4,3,2.75,7,6,6,6,6.25,6,6,5,6,5.75,3,4,4,5,4,3,5,5,4,6,5,5,4,5,3,4,7,6,5,6,7,7,5,5.111111111,6,7,6,5,3,3,7,6,6,5.444444444,3,1,2,1
260,0,1,1,81,19,31,70,30,-0.135802469,70,30,0,30,70,-0.571428571,70,30,1.333333333,61,39,-0.128571429,81,19,0.327868852,0,11.79591837,33.85714286,4.546485674,454.6485674,"There could have been a recent shift in beliefs associated with ""no""",68,People don't necessarily want to fit alongside with other nations,65,"Depending on the conditions in the country, fear is a usually a more potent motivator",85,71% is a very significant percentage to win by,46,People naturally prefer familiarity and the status quo ,55,Votes may be unaccounted for ,29,"Perhaps some people are afraid to vote ""no"" until they see other people doing so",80,428,61.14285714,0.05,1,100,0,47,1,2,6,3,6,4,4.75,4,5,3,4,4,5,5,3,5,4.5,6,6,5,5,5.5,5,4,4,3,4,5,7,6,1,1,5,6,4,1,7,7,7,5,5,7,3,7,7,5.055555556,4,6,6,6,3,5,6,3,4,4.777777778,3,1,2,4
120,0,0,0,51,49,1,44,56,-0.137254902,14,86,-0.681818182,22,78,0.571428571,19,81,-0.136363636,29,71,0.526315789,31,69,0.068965517,20,10.28571429,70,0.173039023,17.30390226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,100,0,24,0,0,5,5,6,5,5.25,6,5,6,6,5.75,6,6,5,6,5.75,5,5,5,5,5,3,3,5,4,3.75,2,6,6,5,6,4,5,6,2,4,4,5,3,4,2,5,4,4,4.277777778,5,6,6,5,3,3,6,4,5,4.777777778,3,1,2,1
104,1,1,1,55,45,45,70,30,0.272727273,75,25,0.071428571,40,60,-0.466666667,50,50,0.25,70,30,0.4,50,50,-0.285714286,5,11.2244898,41.42857143,6.463110699,646.3110699,"Due to the strength they've had up until the 3 week mark, it is still likely that they will maintain it. The fact that they are now even with the yes camp gives pause, however.",176,Cultural icons have greater sway than politicians.,50,The fear bias sways public opinion strongly as opposed to the hopeful message.,78,"The No camp has strength that the Yes camp has failed to get up until this point. That being said, there is evidence that a surge for the Yes camp is occurring.",160,"The information is good for propoganda, and therefore may be useful in swinging the vote towards the No camp, but the fact that the referendums have been different makes this information less useful.",199,The information that the vote estimates have been inaccurate is more important than the reasons for it and gives a cause to rally the No vote to.,145,"The information is ambivalent, and therefore does not provide any further strength to either side.",98,906,129.4285714,0.05,1,100,0,24,0,1,4,5,7,6,5.5,2,3,4,2,2.75,5,6,4,7,5.5,5,5,3,6,4.75,2,3,2,3,2.5,6,4,6,6,6,4,6,4,4,6,4,6,4,4,4,4,4,6,4.888888889,4,6,5,5,5,4,7,5,6,5.222222222,5,1,1,1
251,0,1,1,15,85,-35,35,65,1.333333333,30,70,-0.142857143,10,90,-0.666666667,35,65,2.5,45,55,0.285714286,55,45,0.222222222,40,11.83673469,67.85714286,-4.495464853,449.5464853,"The No camp has been trending downwards, and nothing has happened to change this.",81,"There was 1 famous Apple citizen for each side of the vote, so those effects should cancel each other out, but the prime minister of the union of provinces provided more incentives to vote no to independence.",208,"The No theme is purely negative while the Yes theme is hopeful and positive, which people resonate more with, I think.",118,"After the debate, a large percentage of the population said that the pro-independence leader won it and are likely to side with him.",132,"The No camp are still not favorites, because an 11% swing puts the at 40% of the total vote based on the post-debate poll.",122,The No movement may have more people who aren't polled as well as the statistical errors in the previous referendums pointing towards a No independence campaign winning.,169,"Many people may want the status quo to remain, so they may vote in the referendum despite never voting in any other election.",125,955,136.4285714,0.05,1,100,0,47,1,2,2,3,6,6,4.25,2,3,3,3,2.75,6,6,5,6,5.75,5,5,3,5,4.5,2,3,3,4,3,5,5,6,6,6,2,2,2,5,5,6,6,5,5,5,6,5,6,4.888888889,5,7,6,6,3,3,6,6,5,5.222222222,2,1,1,4
313,1,0,0,60,40,40,70,30,0.166666667,70,30,0,55,45,-0.214285714,60,40,0.090909091,60,40,0,61,39,0.016666667,1,4.408163265,37.71428571,5.722850959,572.2850959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,5,1,47,1,3,2,4,6,2,3.5,2,3,4,3,3,6,6,6,6,6,6,2,4,6,4.5,5,6,6,6,5.75,5,3,3,3,5,2,3,2,3,5,5,5,5,5,3,3,3,5,3.777777778,5,6,6,6,3,5,6,5,2,4.888888889,3,1,1,1
295,1,1,1,70,30,30,81,19,0.157142857,63,37,-0.222222222,32,68,-0.492063492,59,41,0.84375,64,36,0.084745763,51,49,-0.203125,19,10.85714286,40,4.309746844,430.9746844,"If they are even now but have historically been better, then the No camp definitely had more than a 50 percent chance. However, I was unsure whether to consider the most recent poll as part of a trend or not. So I picked a number over 50 percent but not too much higher.",270,"I think that the new policy would steal a lot of thunder from the Yes camp. In addition, artistic expressions of nationalism are extremely important to a national movement. So if the most famous author is in the No camp, then that is probably missing. I didnt weigh the diplomat highly.",286,"Hope for the future is great, but uncertainty makes people discount the utility from that. This fact, in addition to loss aversion and the use of fear tactics in politics, makes fear stronger than hope.",202,"This is the first instance of the Yes camp having some ground. If the Yes leader wpn the debate by such a large margin, people will continie the trend of the Yes camp.",167,"While the study of referendums probably gives some indication of the same on the coming election, i dont nexessarily think that it is inevitable. First, the average doesnt mean that all the referedums saw that swing. Second, its imcomparability is significant",259,I think the fact that polls overestimate yes votes with such frequency is pretty troubling. I didn't understand the spiral of silence term.,139,I am not sure how the new information affects the election.,59,1382,197.4285714,0.05,1,5,1,47,1,3,2,2,6,5,3.75,4,5,6,5,5,6,6,6,6,6,5,6,5,5,5.25,1,5,2,5,3.25,4,5,6,6,5,3,6,2,4,6,6,6,5,5,5,4,6,6,5,6,6,6,5,4,5,7,6,3,5.333333333,2,1,1,1
176,0,0,0,50,50,0,57,43,0.14,74,26,0.298245614,46,54,-0.378378378,59,41,0.282608696,70,30,0.186440678,69,31,-0.014285714,19,8.816326531,39.28571429,0.073518699,7.351869928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,5,1,47,1,3,4,5,5,5,4.75,3,7,5,5,5,6,3,6,6,5.25,2,2,2,2,2,3,2,4,1,2.5,3,3,5,6,4,2,3,3,3,3,5,5,3,3,3,5,3,3,3.611111111,3,6,5,5,5,4,4,5,5,4.666666667,3,1,2,4
103,1,0,0,50,50,50,81,19,0.62,41,59,-0.49382716,30,70,-0.268292683,31,69,0.033333333,42,58,0.35483871,26,74,-0.380952381,24,12.85714286,57,7.123585688,712.3585688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,500,0,47,1,2,1,2,3,3,2.25,3,2,2,2,2.25,7,5,7,6,6.25,7,2,3,7,4.75,3,2,3,3,2.75,3,5,7,7,7,1,7,7,7,5,4,2,7,7,5,2,2,6,5.055555556,2,7,7,7,6,6,7,5,7,6,5,1,2,4
155,1,1,1,67,33,33,40,60,-0.402985075,31,69,-0.225,20,80,-0.35483871,20,80,0,30,70,0.5,10,90,-0.666666667,57,12.7755102,68.85714286,4.550072793,455.0072793,"It seems like before the 3rd week, No vote was more popular so I believe that they have a good amount of time to make a comeback and convince people to vote for them.",166,The senior diplomat probably has more influence over the public opinion than the author because s/he has been around for a longer time and interacted with more people.,167,The Yes theme is more optimistic,32,Yes polls are more popular,26,There seems to be an increase in popularity of the Yes group with time so they have a better chance at winning the election,123,"If statistically the No group is being underestimated, they might have a better chance than previously assumed.",111,People who are not usually interested in politics can cause the scale to tip if they are interested in independence. They will probably vote for the Yes group.,159,784,112,0.1,0,100,0,47,1,1,3,3,6,5,4.25,2,3,2,3,2.5,6,5,6,5,5.5,5,5,3,5,4.5,2,1,3,2,2,5,5,5,5,5,1,3,5,2,5,6,7,5,5,5,7,3,6,4.722222222,5,6,5,6,5,3,7,6,6,5.444444444,3,1,2,2
64,0,0,0,32,68,-18,23,77,-0.28125,16,84,-0.304347826,18,82,0.125,16,84,-0.111111111,25,75,0.5625,34,66,0.36,2,5.918367347,76.57142857,-2.521315562,252.1315562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,1,0,47,1,2,7,5,7,7,6.5,4,4,4,4,4,6,5,5,5,5.25,3,3,5,3,3.5,2,6,3,6,4.25,5,5,6,5,6,5,3,3,4,6,6,5,6,6,5,5,5,5,5.055555556,2,7,6,3,3,7,7,4,7,5.111111111,3,1,2,1
245,1,0,0,70,30,30,71,29,0.014285714,63,37,-0.112676056,55,45,-0.126984127,66,34,0.2,65,35,-0.015151515,67,33,0.030769231,3,3.673469388,34.71428571,4.284320464,428.4320464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,5,1,47,1,3,3,2,3,5,3.25,6,7,7,6,6.5,6,5,4,7,5.5,5,7,7,5,6,1,1,2,1,1.25,3,7,6,4,7,4,7,7,7,6,7,7,5,6,4,3,4,7,5.611111111,7,7,7,7,6,3,7,7,7,6.444444444,2,1,1,1
84,1,1,1,70,30,30,60,40,-0.142857143,81,19,0.35,44,56,-0.456790123,50,50,0.136363636,70,30,0.4,60,40,-0.142857143,10,9.87755102,37.85714286,4.306265604,430.6265604,"Some of the yes camp is starting to notice, but the no camp still has a lot of support that will come through",109,"It went down from the last time because while people SHOULD weigh the opinion of a diplomat higher, they often look to the guidance of public figures, too. I think the author holds a lot of weight, here.",203,"People are always motivated more by fear and uncertainty than the idea of hope. We like to think that we like hope, but we actually fear uncertainty more than we appreciate hope.",178,The momentum shift towards yes is going to hurt the chances of the no camp winning. Politics is largely about momentum.,119,The only way to fairly use this data is to say that it is essentially inconclusive which does not help anyone's chance at winning at all. 50/50,143,I think it is often true that the silent majority can sometimes change the direction of an election. Most of the emphatic people with a lot to say are also the only ones saying things at all.,191,"I think in the case of the people who rarely vote, it will actually hurt the no camp because these people will shy away from change, not seek it.",145,1088,155.4285714,0.1,0,100,0,47,1,1,3,6,6,6,5.25,6,7,6,7,6.5,6,6,6,6,6,2,6,6,5,4.75,2,3,2,3,2.5,6,6,6,6,6,2,6,2,6,6,6,7,5,5,6,2,6,2,5.055555556,3,5,4,6,2,2,5,3,6,4,3,1,1,2
90,0,0,0,30,70,-20,44,56,0.466666667,27,73,-0.386363636,7,93,-0.740740741,6,94,-0.142857143,30,70,4,35,65,0.166666667,5,10.89795918,74.42857143,-2.37666117,237.666117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,100,0,NA,0,0,5,1,7,5,4.5,4,5,5,5,4.75,6,6,5,6,5.75,4,4,3,3,3.5,5,6,5,4,5,6,6,6,7,7,6,7,6,7,7,7,7,6,5,7,1,6,5,6.055555556,7,7,7,7,5,5,7,6,5,6.222222222,3,1,2,1
113,0,1,1,50,50,0,75,25,0.5,25,75,-0.666666667,5,95,-0.8,50,50,9,80,20,0.6,50,50,-0.375,0,18.7755102,52.14285714,1.179761905,117.9761905,"They are basically at a stalemate, so it's difficult to see who will win right now.",83,The popular author probably has more pull than the government figure.,69,People would rather believe in hope than uncertainty and doomsday themes.,73,The polls show that many swing votes will go to yes.,52,"I'm not sure what all of this means, so I'm going with 50%.",59,The polls were wrong and the No vote is stronger than they noticed.,67,"This talks about whether polls are accurate, but doesn't reflect current numbers towards either camp.",101,504,72,0.05,1,5,1,47,1,3,6,5,6,5,5.5,5,5,5,4,4.75,6,6,6,6,6,6,7,5,7,6.25,2,3,5,6,4,1,1,7,7,7,1,7,7,7,1,1,7,1,1,1,7,7,1,4,4,4,4,4,4,4,4,4,4,4,3,1,2,2
198,1,1,1,40,60,60,70,30,0.75,30,70,-0.571428571,19,81,-0.366666667,9,91,-0.526315789,9,91,0,21,79,1.333333333,19,15.75510204,71.71428571,8.659846044,865.9846044,Because the Yes camp is gaining momentum.,41,PM is more powerful than senior diplomat. And author has influence too.,71,People will vote for the hopeful outcome.,41,Seems like Yes has the lead now for sure.,41,Even more evidence for Yes camp,31,Doesn't swing my opinion. Yes will still win.,45,I'm slightly less confident because it seems as though polls aren't a sure thing.,81,351,50.14285714,0.05,1,5,1,47,1,3,7,7,7,6,6.75,7,7,6,6,6.5,4,4,4,4,4,7,7,7,7,7,7,6,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,6.666666667,1,7,4,7,4,4,7,7,7,5.333333333,2,1,1,1
33,0,1,1,32,68,-18,61,39,0.90625,24,76,-0.606557377,20,80,-0.166666667,14,86,-0.3,29,71,1.071428571,31,69,0.068965517,1,9.591836735,69.85714286,-2.432368565,243.2368565,they held more at the beginning of the Yes camp has been steadily increasing,76,famous author is more likely to have more pull on votes than a policy maker - people tend to vote with celebrities,114,yes has a better slogan - more succinct and optomistic ,55,Yes is currently leading and has been increasing - and debates can have a strong impact on people,97,if yes is currently leading then they might get as much as 11 percent increase - but still only a case study,108,an expert stated that no is being underestimated,48,i dont think this changes the votes because it is impossible to predict what the unknown voters will do,103,601,85.85714286,0.05,1,100,0,47,1,2,3,3,5,3,3.5,3,6,3,4,4,6,6,6,6,6,5,6,3,5,4.75,5,3,4,4,4,5,5,5,5,5,3,5,3,3,5,5,6,3,4,5,3,3,5,4.333333333,3,6,6,7,5,5,6,4,6,5.333333333,3,1,2,1
140,0,1,1,30,70,-20,36,64,0.2,25,75,-0.305555556,10,90,-0.6,20,80,1,20,80,0,10,90,-0.5,20,7.510204082,78.42857143,-2.886507937,288.6507937,trend of declining support for no-camp likely to continue barring any changes,77,autonomy if no independence is real hence weighs more than opinions of public figures. ,87,"if repression and hence desire for autonomy is not a concern, the prime minister's package does not hold more weight. One would expect a diplomat who works for the union to advocate for Apple to stay in it, but the fact that he's advocating the opposite makes it seem that Apple can go it alone in the world and still have good relations with the Union, its neighbor. ",368,negative trend for support for No camp,38,I believe the empirical study,29,"n (sample size is too small), also this effect did not seem to have appeared in the earlier of this year when No had huge majority",130,People who rarely vote are people who care less about poltics and also tend to be less well-educated --> less well paying jobs. THey will more likely favor status quo instead of independence that might risk the economy of apple,227,956,136.5714286,0.05,1,5,1,47,1,3,6,4,6,4,5,2,5,5,4,4,6,4,5,5,5,5,6,6,6,5.75,1,6,2,2,2.75,7,7,6,3,5,4,6,6,4,7,6,6,4,6,7,2,6,6,5.444444444,6,6,7,7,6,4,6,6,5,5.888888889,3,1,2,4
271,0,1,1,36,64,-14,81,19,1.25,62,38,-0.234567901,42,58,-0.322580645,59,41,0.404761905,47,53,-0.203389831,35,65,-0.255319149,1,13.3877551,48.28571429,-1.908727946,190.8727946,"30 percent, because it will not be enough to surpass the entire year of people having the opinion of no",103,because apple saying no is still more powerfull and would benefit more people with the prime ministers offer,108,"because framing is done in a way that would affect public opinion, because people would be attracted to the idea of a new future. ",130,because now even there are more signs that the yes winners will win with the last public debate and 71 percent is a very high percentage ,137,because now i found out that there is an avarage swing so it si more likely that people will switch,99,"because it might be that with all the campaigning for Yes we underestimated the dormant voters for no, that were already set to say no",134,because now i found out that there are people that will come out for important issues and i believe that they will be affected with the yes framing and for a better future,171,882,126,0.05,1,5,1,47,1,3,2,1,5,7,3.75,4,3,3,2,3,6,7,3,5,5.25,6,3,6,7,5.5,3,3,5,3,3.5,2,1,1,1,1,2,1,2,1,2,2,2,1,6,2,1,1,7,2,6,6,6,6,6,6,6,4,5,5.666666667,5,1,2,1
37,1,1,1,50,50,50,68,32,0.36,62,38,-0.088235294,71,29,0.14516129,52,48,-0.267605634,66,34,0.269230769,62,38,-0.060606061,12,6.040816327,38.42857143,7.193992153,719.3992153,"if both camps are even at 3 weeks to go, then its still hard to really predict a true winner",92,"since more influential people are making a say in the campaign, more of the masses will be influenced",101,the Yes campaign just has a better slogan which may stick better in the minds of people and influence subconsciously their vote,127,No had been in the supposed lead for so long,44,I dont quite remember if the the No camp was proindependence or not anymore,75,All of my past choices tended to be favorable to the No camp (despite maybe incorrect remembering) but this info on overestimating the Yes camp bolsters my favoring of the No,174,"That is true about people not voting in polls but then online polls and such may influence others who havent yet voted, and if No is generally favorable then maybe more No people have influenced others",201,814,116.2857143,0.1,0,5,1,47,1,2,3,4,5,4,4,2,4,4,2,3,6,4,5,3,4.5,6,4,4,5,4.75,5,3,5,4,4.25,4,4,4,4,6,4,6,4,4,4,6,6,4,2,6,4,5,5,4.555555556,5,6,5,6,4,4,5,5,6,5.111111111,3,1,2,4
241,1,1,1,50,50,50,70,30,0.4,68,32,-0.028571429,59,41,-0.132352941,59,41,0,63,37,0.06779661,63,37,0,13,4.897959184,38.28571429,7.186696034,718.6696034,"Momentum does not necessarily carry the No camp any further, if polls are even it might stay even",97,"Arbitrarily higher but based on the evidence, two groups advocated No",69,Minor decrease in probability since slogan wouldn't affect significantly,72,Loss of debate could influence voters,37,Cannot generalize to current situation,38,Slight increase if actual numbers differ from apparent,54,"More people voting, hard to say what stance they'll have so 50-50 assumed",73,440,62.85714286,0.05,1,5,1,47,1,3,2,3,5,3,3.25,2,2,4,3,2.75,4,5,2,6,4.25,2,6,5,2,3.75,2,2,2,3,2.25,2,5,5,6,6,5,5,5,6,5,5,5,5,5,6,6,6,2,5,5,2,6,6,6,6,6,5,5,5.222222222,2,1,1,4
248,0,0,0,70,30,20,20,80,-0.714285714,30,70,0.5,29,71,-0.033333333,50,50,0.724137931,1,99,-0.98,1,99,0,69,18.32653061,71.28571429,2.785216983,278.5216983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,100,0,47,1,1,5,6,5,4,5,5,6,5,6,5.5,6,4,5,4,4.75,4,3,3,4,3.5,4,5,4,4,4.25,2,5,3,3,3,2,6,6,3,5,5,5,4,2,3,2,5,5,3.833333333,3,6,5,5,5,3,6,4,4,4.555555556,3,1,2,1
178,1,1,1,75,25,25,71,29,-0.053333333,70,30,-0.014084507,61,39,-0.128571429,61,39,0,63,37,0.032786885,59,41,-0.063492063,16,5.387755102,34.28571429,3.53904365,353.904365,"The No vote has had a lead throughout most of the year. Even though it is even with Yes at 3 weeks to go, it is still likely that No will win",141,"From previous evidence, it is more likely that No will win, and the support of the most famous author will help No. The senior diplomat's urging decreases the probability a bit.",177,"No is still likely to win, even though Yes has a better slogan",62,"The new data decreases the likelihood a lot, though No will probably still win. Even though opponents and undecideds are leaning toward yes, No still has the lead.",163,"The probability probably won't be affected much by this data, since the cases are very different",96,"Probability increased a bit from this data, but the estimations of polls aren't that reliable",93,"No still likely to win, but the sudden appearance of people who don't usually vote may swing the election in either direction",125,857,122.4285714,0.1,0,100,0,47,1,1,3,3,5,3,3.5,2,2,2,2,2,5,5,4,5,4.75,5,5,3,5,4.5,3,4,5,5,4.25,3,3,5,3,3,3,5,3,3,4,5,6,4,3,5,3,6,6,4.055555556,4,6,5,6,5,5,6,3,5,5,3,1,2,4
99,1,1,1,40,60,60,30,70,-0.25,15,85,-0.5,10,90,-0.333333333,10,90,0,20,80,1,19,81,-0.05,21,8.244897959,79.42857143,8.552380952,855.2380952,"The yes camp is gaining momentum and those that only pay attention during the last leg are now getting involved and seem to support the ""yes"" camp.",147,"Again the momentum, plus a 30 year veteran.",43,hope is more appealing than conformity.,39,everything seems to be going the way of the Yes camp.,53,I don' think 11% is enough to change anything.,46,I'm assuming sprial silence means there is backing that has not spoken up in favor of the no camp,97,"agin, with how much the yes camp has acheived, I dont know if it would be enough to make a difference",101,526,75.14285714,0.1,0,100,0,47,1,1,3,5,6,3,4.25,6,7,6,7,6.5,7,7,7,7,7,6,5,6,6,5.75,6,6,6,6,6,7,7,7,7,7,5,7,5,7,5,7,7,7,4,7,7,7,7,6.5,5,7,1,7,5,6,6,3,4,4.888888889,5,3,2,1
58,1,0,0,60,40,40,80,20,0.333333333,40,60,-0.5,0,100,-1,0,100,#DIV/0!,82,18,#DIV/0!,34,66,-0.585365854,26,27.18367347,57.71428571,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,100,0,47,1,2,2,3,2,3,2.5,4,6,1,3,3.5,5,6,2,7,5,3,6,3,4,4,6,3,3,6,4.5,2,2,2,1,7,2,1,6,3,6,5,5,1,5,1,3,1,5,3.222222222,2,7,7,7,2,6,7,5,6,5.444444444,2,1,2,1
48,0,1,1,50,50,0,61,39,0.22,33,67,-0.459016393,69,31,1.090909091,51,49,-0.260869565,79,21,0.549019608,80,20,0.012658228,30,13.51020408,39.57142857,0.164671567,16.46715668,The two camps are even so it is a 50/50 split and it could go either way.,73,"when a person in an authority figure says something, people are likely to agree. ",81,People do not like uncertainty ,31,"if the majority of polls say No will win, I think there are more people overall who will vote for it ",101,That introduces doubt and uncertainty which cannot be accounted for statistically so 50/50 is a safe bet,104,the spiral of silence is what really swayed me. just because people arent vocal about their choices does not mean they will make the dominant choice. ,150,the silent people (who favor No) probably arent accounted for int he polls so we can overweight the turnout ,108,648,92.57142857,0.1,0,5,1,47,1,2,5,6,7,7,6.25,5,3,5,3,4,6,5,6,5,5.5,3,3,3,3,3,5,3,5,5,4.5,3,3,5,3,3,5,5,3,3,3,5,5,5,3,5,5,5,3,4,4,5,5,7,3,3,5,3,5,4.444444444,3,1,2,2
