start,end,id,certainty,account,ev1,ev1abs_acc,ev1reldiff,ev2,ev2abs_acc,ev2reldiff,ev3,ev3abs_acc,ev3reldiff,ev4,ev4abs_acc,ev4reldiff,ev5,ev5abs_acc,ev5reldiff,ev6,ev6abs_acc,ev6reldiff,ev7,ev7abs_acc,ev7reldiff,totdeviation,avedev,aveabs_acc,avereldiff,percent_change1,percent_change2,percent_change3,percent_change4,percent_change5,percent_change6,evtext1,evtext1len,evtext2,evtext2len,evtext3,evtext3len,evtext4,evtext4len,evtext5,evtext5len,evtext6,evtext6len,evtext7,evtext7len,totalevtext,avgevtext,crt1,crt1_s,crt2,crt2_s,crt3,crt3_s,crt_s,consc_1,consc_2*,consc_3,consc_4*,consc,extra_1,extra_2*,extra_3,extra_4*,extra,agree_1,agree_2*,agree_3,agree_4*,agree,open_1,open_2*,open_3*,open_4*,open,neuro_1,neuro_2*,neuro_3,neuro_4*,neuro,need.cog_1,need.cog_2,need.cog_3*,need.cog_4*,need.cog_5*,need.cog_6,need.cog_7*,need.cog_8*,need.cog_9*,need.cog_10,need.cog_11,need.cog_12*,need.cog_13,need.cog_14,need.cog_15,need.cog_16*,need.cog_17*,need.cog_18,need.cog,aomt_1,aomt_2,aomt_3,aomt_4*,aomt_5*,aomt_6*,aomt_7*,aomt_8,aomt_9,aomt,educ,age,gender,race
4/19/17 14:59,4/19/17 15:15,3707,0,1,0.70,0.20,0.20,0.60,0.10,-0.10,0.20,0.30,-0.40,0.66,0.16,0.46,0.70,0.20,0.04,0.60,0.10,-0.10,0.40,0.10,-0.20,0.30,0.22,0.17,-0.01,-0.14,-0.67,2.30,0.06,-0.14,-0.33,"This is a change in the status quo, and the polls predicted this 7/10 correctly",79,Six of 10 times appealed,24,Two of 10 in the past with compelling slogans won,49,The non-secession group has about 1/3 of the size which means it is 1/3 as likely to win. 1-.33=.66,99,This is a referendum on the subject of independence and in the past that has a 70% winning rate,95,"Six out of ten is 60% and that is the percentage of past debate winners winning the election, which secession just did",118,I was going off of 40% correct data,35,499,71.29,0.10,0,100,0,47,1,1,2,6,6,4,4.50,4,6,5,4,4.75,6,7,6,7,6.50,6,6,3,6,5.25,3,5,4,5,4.25,2,5,6,5,5,6,5,5,2,6,6,5,3,3,4,3,6,6,4.61,4,7,4,6,4,2,7,5,4,4.78,3,1,2,1
4/19/17 14:22,4/19/17 14:30,1332,0,0,0.70,0.20,0.20,0.60,0.10,-0.10,0.14,0.36,-0.46,0.70,0.20,0.56,0.70,0.20,0.00,0.60,0.10,-0.10,0.40,0.10,-0.20,0.30,0.24,0.18,-0.01,-0.14,-0.77,4.00,0.00,-0.14,-0.33,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.10,0,5,1,47,1,2,2,7,6,6,5.25,2,6,6,5,4.75,6,6,6,6,6.00,6,6,3,5,5.00,6,6,6,5,5.75,3,1,6,2,5,1,5,5,4,1,4,7,1,4,1,5,3,4,3.44,5,6,5,6,6,3,5,2,5,4.78,5,1,2,4
4/25/17 11:56,4/25/17 12:01,2017,0,0,0.70,0.20,0.20,0.40,0.10,-0.30,0.20,0.30,-0.20,0.70,0.20,0.50,0.70,0.20,0.00,0.60,0.10,-0.10,0.40,0.10,-0.20,0.30,0.22,0.17,-0.01,-0.43,-0.50,2.50,0.00,-0.14,-0.33,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,47,1,3,6,2,5,4,4.25,3,4,6,5,4.50,5,5,6,5,5.25,6,6,6,6,6.00,3,3,5,3,3.50,2,4,7,7,1,6,2,7,4,1,2,1,6,3,4,4,2,7,3.89,6,3,5,3,4,3,1,2,2,3.22,3,1,1,1
4/23/17 20:01,4/24/17 18:15,3534,0,1,0.70,0.20,0.20,0.40,0.10,-0.30,0.20,0.30,-0.20,0.75,0.25,0.55,0.70,0.20,-0.05,0.60,0.10,-0.10,0.40,0.10,-0.20,0.30,0.23,0.18,-0.01,-0.43,-0.50,2.75,-0.07,-0.14,-0.33,Used the probability of the sample and applied it to the population.,68,because the percentage of appealing new policies is 0.6,55,You thinking that they had the more compelling slogan does not change the facts (the statistics),96,because it is three times oppositions probability,49,because 7 out of 10 referendums passed,38,because they won six out of the last 10 debates,47,four out of the last 10 polling models were accurate,52,405,57.86,0.05,1,100,0,47,1,2,3,4,4,5,4.00,3,6,5,5,4.75,6,6,5,6,5.75,5,6,6,5,5.50,2,4,2,6,3.50,3,4,4,4,5,2,6,4,6,4,4,5,4,4,4,5,5,4,4.28,4,6,7,6,4,5,7,5,6,5.56,3,1,2,1
4/17/17 21:13,4/17/17 21:20,3570,0,0,0.70,0.20,0.20,0.60,0.10,-0.10,0.20,0.30,-0.40,0.75,0.25,0.55,0.70,0.20,-0.05,0.60,0.10,-0.10,0.40,0.10,-0.20,0.30,0.23,0.18,-0.01,-0.14,-0.67,2.75,-0.07,-0.14,-0.33,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,47,1,3,7,4,7,3,5.25,5,3,5,3,4.00,7,7,6,3,5.75,7,6,5,5,5.75,1,7,1,7,4.00,5,5,5,6,5,5,5,3,3,1,1,5,1,1,1,7,7,1,3.72,7,7,7,5,1,5,5,7,7,5.67,3,1,1,4
4/21/17 23:45,4/21/17 23:50,3657,0,0,0.70,0.20,0.20,0.60,0.10,-0.10,0.20,0.30,-0.40,1.00,0.50,0.80,0.70,0.20,-0.30,0.60,0.10,-0.10,0.40,0.10,-0.20,0.30,0.32,0.21,-0.01,-0.14,-0.67,4.00,-0.30,-0.14,-0.33,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,24,0,2,3,4,2,3,3.00,4,4,4,4,4.00,3,4,5,4,4.00,2,4,4,2,3.00,6,4,4,5,4.75,4,6,1,7,1,7,5,4,4,6,3,6,3,6,7,3,2,7,4.56,5,2,6,4,3,5,6,2,5,4.22,3,1,1,4
3/2/17 13:28,3/2/17 13:46,3250,0,1,0.70,0.20,0.20,0.40,0.10,-0.30,0.10,0.40,-0.30,0.10,0.40,0.00,0.70,0.20,0.60,0.70,0.20,0.00,0.40,0.10,-0.30,0.30,0.25,0.23,-0.01,-0.43,-0.75,0.00,6.00,0.00,-0.43,7/10 polls are correct,22,they appeal 6/10 times,22,i dont believe slogans are that useful in predicting,52,rally size,10,independence referedums happen 7/10 times,41,i think debates are very important predictors,45,polling models probabiltiy,26,218,31.14,0.05,1,100,0,12,0,1,6,4,6,5,5.25,4,6,5,6,5.25,6,6,6,6,6.00,5,4,3,5,4.25,4,5,5,5,4.75,1,2,2,3,3,2,3,2,2,2,6,4,4,4,2,2,2,6,2.89,5,6,6,6,2,2,6,2,2,4.11,3,1,2,1
2/26/17 8:27,2/26/17 8:48,3145,0,1,0.70,0.20,0.20,0.45,0.05,-0.25,0.50,0.00,0.05,0.50,0.00,0.00,0.60,0.10,0.10,0.60,0.10,0.00,0.45,0.05,-0.15,0.25,0.09,0.07,-0.01,-0.36,0.11,0.00,0.20,0.00,-0.25,"If the polls have been accurate in .7 of the last 10 elections (a decent sample size) that have similar changes to the status quo, that account for the fact that the people are hesitant to change so I'd think there's a .7 chance secession will occur. ",251,"The attempt to mollify the citizens reduces the probability the referendum will pass but when that's taken into account along with the previous information, it still is relatively likely that there will be secession.",216,"Overall, this new information does not change the likelihood of secession winning because past history shows that a better slogan has not helped most people to win, and if anything has hurt them. However, it's possible that most campaigns with better slogans spent more time on inconsequential things like slogans instead of important issues and that's why they lost. Therefore, a good slogan in this case could possibly help the secession side slightly since they have already presented a strong case and the majority polled favor them. ",538,"Rally size hasn't predicted previous elections so it likely won't be a good indicator for this one either, therefore I wouldn't change my probability. There are many things that affect rally size - location, targeted demographic, etc. - so it is unrealistic to think that rally size could fully predict an election.",315,"This seems slightly contradictory to previous information stating that the citizens don't like change. Either way, if referendums on independence pass less frequently but still have pass 7/10 most recent elections, it seems that the citizenry is open to the idea and would be willing to at least consider it.",308,"Winning the debate seems to give good publicity to that side and historically has resulted in good results a decent amount of the time, although still close to random. ",168,"This greatly reduces the likelihood of winning and makes it more of a random chance event. Some of the most significant information presented thus far was that the majority of those polled favored secession and that 7/10 of previous elections were accurately predicted by the polls, but if those polls were incorrect then that is irrelevant.",341,2137,305.29,0.05,1,5,1,47,1,3,6,5,5,6,5.50,2,4,3,4,3.25,5,6,5,6,5.50,4,4,5,5,4.50,2,3,4,4,3.25,5,6,6,5,6,6,5,4,4,5,5,5,5,3,5,6,6,5,5.11,6,5,5,6,3,6,6,5,6,5.33,3,1,2,1
4/3/17 14:19,4/3/17 14:35,3449,0,0,0.70,0.20,0.20,0.55,0.05,-0.15,0.43,0.07,-0.12,0.38,0.13,-0.06,0.44,0.06,0.07,0.47,0.03,0.03,0.46,0.04,-0.01,0.24,0.07,0.08,-0.01,-0.21,-0.22,-0.13,0.17,0.06,-0.01,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,100,0,47,1,2,5,6,6,6,5.75,5,6,6,5,5.50,6,6,6,6,6.00,5,6,6,6,5.75,2,3,2,5,3.00,6,6,6,6,6,6,6,5,1,6,6,6,6,6,6,5,5,3,5.39,3,6,6,6,2,5,6,5,5,4.89,3,1,1,1
4/23/17 12:27,4/23/17 12:43,3097,0,1,0.70,0.20,0.20,0.28,0.22,-0.42,0.28,0.22,0.00,0.28,0.22,0.00,0.28,0.22,0.00,0.35,0.15,0.07,0.50,0.00,0.15,0.20,0.11,0.18,0.00,-0.60,0.00,0.00,0.00,0.25,0.43,the 50% from before and the 70% from the poll are likely highly correlated so I'm going with the 70% from the poll,114,70%*40% -&gt; last prob. * updated factor,41,"it makes sense a better slogan would help, not hurt. Going to discount this entirely ",85,"as before, going to discount this",33,not sure how this is relevant ,30,slight boost to succession ,27,returning to baseline,21,351,50.14,0.05,1,5,1,47,1,3,3,3,6,4,4.00,3,4,4,4,3.75,6,5,5,5,5.25,7,6,5,6,6.00,4,3,4,4,3.75,6,6,6,6,6,5,2,6,3,6,6,6,3,6,6,6,3,6,5.22,5,6,6,5,3,4,6,6,4,5.00,3,1,1,1
4/24/17 11:06,4/24/17 11:23,3339,0,1,0.70,0.20,0.20,0.40,0.10,-0.30,0.40,0.10,0.00,0.35,0.15,-0.05,0.25,0.25,-0.10,0.50,0.00,0.25,0.50,0.00,0.00,0.20,0.12,0.11,0.00,-0.43,0.00,-0.13,-0.29,1.00,0.00,Because the polls predicted what happened 7 out of the last 10 elections,72,.7 times .6 (rate that packages of policies appeal) is about .4,63,I don't think the slogan poll really correlates to success,58,I don't think rally sizes would be a very accurate predictor of the election,76,Radical reform like secession is hard to get everyone on board with,67,"The debate is a very important piece to the election, especially since it is broadcasted to a wide audience",107,"I had it at 50 percent before, so it is hard to say which side would be higher if the polls were inaccurate",107,550,78.57,0.05,1,100,0,32,0,1,3,4,5,5,4.25,5,6,6,6,5.75,5,5,5,6,5.25,4,5,3,5,4.25,4,2,3,2,2.75,4,5,5,5,4,5,7,5,2,5,6,4,4,4,4,5,6,5,4.72,4,6,7,6,2,6,5,5,4,5.00,3,1,1,1
4/17/17 16:48,4/17/17 17:01,419,0,1,0.70,0.20,0.20,0.60,0.10,-0.10,0.20,0.30,-0.40,0.10,0.40,-0.10,0.30,0.20,0.20,0.50,0.00,0.20,0.50,0.00,0.00,0.20,0.17,0.17,0.00,-0.14,-0.67,-0.50,2.00,0.67,0.00,The polling data is predictive of election outcomes in 7 out of the last 10 elections. 7/10 = 0.7,97,The information states that new packages of policies appeal only six out of the last ten times; 6/10 = .6,105,"If the group you felt had the more compelling slogan has only won two out of the last ten referendums, their probability of winning this election is probably only .2 (20%)",171,"In the past, the rally size has only been correct for how the vote will play out in 1/10 referendums, which is why I assigned the probability I did.",148,"If the referendums on subject of independence have higher chance of failing, the probability of the secessionist camp winning should be lower, which is why I assigned .3",169,"Since only 6/10 last winners of the debate won, it is hard to claim that this camp favoring secession will have a solid .6 (60%) chance. The safer bet is to claim their probability of winning is .5 (50%) given the past history",226,There is no way of really knowing the probability of this camp winning if you have heard that the polling models have been inaccurate. Thus .5 is a safe bet.,157,1073,153.29,0.05,1,100,0,24,0,1,5,6,7,6,6.00,6,6,6,7,6.25,7,7,7,7,7.00,6,6,6,6,6.00,4,6,5,3,4.50,4,6,6,6,6,6,6,2,2,7,5,6,6,6,6,1,4,6,5.06,7,6,4,6,1,2,2,4,6,4.22,3,1,2,1
4/6/17 20:00,4/6/17 20:29,3344,0,1,0.70,0.20,0.20,0.60,0.10,-0.10,0.10,0.40,-0.50,0.90,0.40,0.80,0.30,0.20,-0.60,0.50,0.00,0.20,0.50,0.00,0.00,0.20,0.37,0.19,0.00,-0.14,-0.83,8.00,-0.67,0.67,0.00,Because the polls show that people favor secession more than unity; the polls have been correct 7 out of 10 times.,114,Because new packages of policies appeal only 6 out of 10 last times,67,Because the group with the currently more compelling slogans did not really win past elections,94,Because the group favoring secession has a much larger rally than the group favoring unity.,91,Because 7 out of 10 times in the past the subject of referendum on independence has passed.,91,"I feel as though that winning 6 our of 10 of the debates is still too little to predict that secession will for sure win. I also feel that judging from this result, unity has just as a good of a chance -- about 50%.",215,This is similar to the last one. 4 out of 10 is still too little to make a decisive call. I believe that there's a 50% chance of the polls going either way.,156,828,118.29,0.05,1,5,1,47,1,3,2,2,6,3,3.25,1,5,1,3,2.50,6,5,5,6,5.50,6,6,6,6,6.00,6,5,6,6,5.75,2,2,3,3,3,4,2,4,2,6,6,6,3,6,3,6,6,4,3.94,6,2,7,6,3,3,6,6,5,4.89,2,1,2,4
4/8/17 20:14,4/8/17 20:26,3550,0,0,0.70,0.20,0.20,0.50,0.00,-0.20,0.50,0.00,0.00,0.60,0.10,0.10,0.40,0.10,-0.20,0.50,0.00,0.10,0.50,0.00,0.00,0.20,0.10,0.06,0.00,-0.29,0.00,0.20,-0.33,0.25,0.00,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,47,1,3,2,2,6,2,3.00,6,5,5,6,5.50,5,6,4,5,5.00,6,6,6,6,6.00,2,5,1,1,2.25,2,2,6,2,6,2,2,6,2,6,6,6,6,6,2,2,6,6,4.22,7,7,6,6,3,4,7,5,4,5.44,4,1,1,1
3/19/17 14:36,3/19/17 15:09,2594,0,1,0.70,0.20,0.20,0.40,0.10,-0.30,0.20,0.30,-0.20,0.50,0.00,0.30,0.50,0.00,0.00,0.50,0.00,0.00,0.50,0.00,0.00,0.20,0.13,0.09,0.00,-0.43,-0.50,1.50,0.00,0.00,0.00,"The given data says that when the outcome of the election has to do with a secession, then the polls are predictive of election outcomes in 7 out of 10 elections. Using this base rate, since there is support for succession, there is a seven out of ten chance that this will be the outcome of the election. ",306,"If new social policy packages appeal six out of the ten times, then there is only a four out of ten chance that the social policy proposal will not work. ",154,"Using the given data, there is a base rate of 0.2 for groups winning in election because of their compelling slogan. Since the succession group has a compelling slogan, the group has a 0.2 chance of winning. ",208,There is a fifty percent chance that the for-succession group will win,70,This evidence does not change the probability of the camp favoring succession winning. ,87,"Still, there is a 50% chance of winning. ",41,"The two events are independent, so the group will still have a 50% chance of winning. ",86,952,136.00,0.10,0,5,1,24,0,1,2,2,5,7,4.00,1,7,1,7,4.00,6,6,6,7,6.25,3,7,7,3,5.00,6,7,6,7,6.50,7,1,5,5,2,7,5,2,5,7,1,3,3,2,2,4,3,2,3.67,6,7,5,7,3,5,7,7,6,5.89,3,1,2,4
3/13/17 14:35,3/13/17 14:49,3402,0,0,0.70,0.20,0.20,0.65,0.15,-0.05,0.70,0.20,0.05,0.50,0.00,-0.20,0.50,0.00,0.00,0.50,0.00,0.00,0.50,0.00,0.00,0.20,0.05,0.08,0.00,-0.07,0.08,-0.29,0.00,0.00,0.00,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,47,1,3,6,3,7,5,5.25,2,6,5,5,4.50,7,5,6,7,6.25,6,7,6,6,6.25,2,2,1,5,2.50,5,5,5,6,7,5,6,2,2,6,7,7,6,6,7,7,7,7,5.72,7,7,7,7,3,6,7,7,7,6.44,3,1,1,1
4/23/17 23:33,4/24/17 0:02,2670,0,1,0.70,0.20,0.20,0.60,0.10,-0.10,0.50,0.00,-0.10,0.70,0.20,0.20,0.60,0.10,-0.10,0.50,0.00,-0.10,0.50,0.00,0.00,0.20,0.10,0.09,0.00,-0.14,-0.17,0.40,-0.14,-0.17,0.00,they tell us that change in the status quo was favored in 7 of the last 10 elections,84,there is some comproise with the new package,44,Slogans havent been helpful in the past,39,rally size isnt a great predictor,33,Becuase of the low success rate in the past,43,the debate is a 6/10 predictor-,31,we dont know because the polling is inaccurate,46,320,45.71,0.05,1,100,0,47,1,2,5,3,5,5,4.50,4,4,5,5,4.50,6,6,6,6,6.00,6,5,5,6,5.50,2,2,2,5,2.75,4,6,6,6,6,4,6,4,4,6,6,6,6,6,6,6,6,4,5.44,4,7,6,6,4,5,6,5,5,5.33,2,1,1,2
2/25/17 14:56,2/25/17 15:14,3342,0,0,0.70,0.20,0.20,0.70,0.20,0.00,0.20,0.30,-0.50,0.10,0.40,-0.10,0.30,0.20,0.20,0.60,0.10,0.30,0.50,0.00,-0.10,0.20,0.20,0.20,0.00,0.00,-0.71,-0.50,2.00,1.00,-0.17,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,100,0,47,1,2,2,3,6,5,4.00,3,6,3,6,4.50,6,6,5,6,5.75,6,6,3,6,5.25,2,2,2,3,2.25,6,2,3,6,5,2,3,2,2,5,5,5,5,3,3,2,7,5,3.94,2,5,6,6,2,5,6,2,4,4.22,3,1,2,1
3/21/17 15:31,3/21/17 15:43,3514,0,1,0.70,0.20,0.20,0.60,0.10,-0.10,0.20,0.30,-0.40,0.75,0.25,0.55,0.30,0.20,-0.45,0.60,0.10,0.30,0.50,0.00,-0.10,0.20,0.32,0.16,0.00,-0.14,-0.67,2.75,-0.60,1.00,-0.17,"7 out of ten elections have predicted a change in status quo with strong support, so secession is .7 likely",107,The new package will influence the probability reducing it to .6,64,"because the group with the deemed more compelling slogan has only won the past two times, it is likely that my opinions on slogans do not match those of the people ",164,"because the rallying size is three times as bigger, it is more likely to win ",77,"because constitution reform takes the place of secession, it is less likely that secession will take place",106,because news outlets stated that the past 60% of debate winners win the general election ,89,"the polling has been deemed inaccurate, so their original chance of winning has been reduced",92,699,99.86,2.10,0,5,1,47,1,2,5,4,7,6,5.50,4,4,5,5,4.50,5,6,6,5,5.50,6,5,6,6,5.75,3,6,2,2,3.25,6,7,5,2,5,6,2,2,5,6,6,2,6,6,6,2,2,6,4.56,3,4,3,4,2,5,5,5,5,4.00,3,1,2,1
2/25/17 12:02,2/25/17 12:16,2031,0,1,0.70,0.20,0.20,0.60,0.10,-0.10,0.50,0.00,-0.10,0.50,0.00,0.00,0.50,0.00,0.00,0.60,0.10,0.10,0.50,0.00,-0.10,0.20,0.07,0.06,0.00,-0.14,-0.17,0.00,0.00,20.00,-16.67,I calculated 70% because of the previous 7/10 accurate predictions,66,I assigned 60% because the information says policies appeal to the public 6/10 times.,85,I don't think the more compelling slogan has a strong impact on voting,70,I don't think the rally size impact on voting can be calculated with the information above.,91,"I don't think the referendums on study of independence will impact voting, and if they were, their impact could not be calculated with the information given",156,Because 60% of previous debate winners won the election,55,I don't think this information affects probability of secession winning,71,594,84.86,1.05,0,5,1,47,1,2,6,3,6,5,5.00,5,6,5,3,4.75,6,6,6,6,6.00,6,6,6,6,6.00,5,3,3,3,3.50,4,6,3,6,6,5,6,6,6,5,5,6,5,5,5,6,6,5,5.33,5,5,3,6,3,3,6,5,5,4.56,2,1,2,3
4/12/17 15:44,4/12/17 16:10,3664,0,1,0.70,0.20,0.20,0.60,0.10,-0.10,0.20,0.30,-0.40,0.70,0.20,0.50,0.50,0.00,-0.20,0.60,0.10,0.10,0.50,0.00,-0.10,0.20,0.23,0.13,0.00,-0.14,-0.67,2.50,-0.29,0.20,-0.17,"The secession suggests a change to to status quo, and in the past polling has a high probability of prediction.",111,"From past attempts, new packages of policies appeal only six out of the last ten times",86,Slogan probably doesn't matter that much,40,"Rally sizes are important, it shows people's approval and effort at publicity",77,There might be a change in people's perception and opinion on reform/independence,81,"In the past, six out of the last ten winners of a debate of this scale were able to win their referendums.   ",109, polling models that news outlets have been using has a high likelihood of inaccuracy,85,589,84.14,0.05,1,2000,0,47,1,2,2,2,7,3,3.50,1,1,1,1,1.00,6,3,7,2,4.50,7,7,7,7,7.00,3,4,5,7,4.75,7,7,6,1,6,7,3,6,6,7,7,6,7,7,7,6,6,7,6.06,6,6,6,7,5,7,7,6,6,6.22,2,1,2,4
3/5/17 13:30,3/5/17 13:37,3074,0,0,0.70,0.20,0.20,0.55,0.05,-0.15,0.60,0.10,0.05,0.62,0.12,0.02,0.62,0.12,0.00,0.60,0.10,-0.02,0.50,0.00,-0.10,0.20,0.06,0.10,0.00,-0.21,0.09,0.03,0.00,-0.03,-0.17,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,47,1,3,5,3,6,3,4.25,2,5,3,3,3.25,5,6,5,6,5.50,5,6,6,6,5.75,1,1,1,2,1.25,2,6,6,6,6,6,6,6,6,7,6,6,6,7,6,6,6,7,5.94,6,7,7,6,6,7,7,7,7,6.67,3,1,1,3
3/14/17 15:16,3/14/17 15:36,3464,0,0,0.70,0.20,0.20,0.40,0.10,-0.30,0.20,0.30,-0.20,0.10,0.40,-0.10,0.70,0.20,0.60,0.60,0.10,-0.10,0.50,0.00,-0.10,0.20,0.23,0.19,0.00,-0.43,-0.50,-0.50,6.00,-0.14,-0.17,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,100,0,47,1,2,5,6,6,7,6.00,2,3,2,4,2.75,6,3,5,2,4.00,6,6,6,6,6.00,4,4,4,4,4.00,6,6,6,6,6,6,4,4,2,4,6,6,6,6,6,6,3,6,5.28,4,6,4,6,6,6,6,4,6,5.33,3,1,2,1
4/13/17 18:09,4/13/17 22:18,3237,0,1,0.70,0.20,0.20,0.40,0.10,-0.30,0.20,0.30,-0.20,0.10,0.40,-0.10,0.70,0.20,0.60,0.60,0.10,-0.10,0.50,0.00,-0.10,0.20,0.23,0.19,0.00,-0.43,-0.50,-0.50,6.00,-0.14,-0.17,Because the probability of accuracy,35,Because Apple has a lot of influence and the fraction of packages of policies.,78,A low probability for which a witty slogan is a detriment to election,69,Because there is a low probabiltiy 1/10,39,"Because the 7/10 passed, which gives a good probability for this correlation",76,The seccession groups have more favorable results,49,"I don't see this statement leaning either way, so I say it's half",65,411,58.71,0.05,1,5,1,47,1,3,3,4,5,3,3.75,3,1,1,4,2.25,7,4,6,6,5.75,7,7,7,7,7.00,2,4,4,5,3.75,3,4,6,6,6,2,6,3,4,4,6,7,2,4,4,4,4,4,4.39,1,7,4,7,4,6,4,2,5,4.44,3,1,1,2
3/10/17 19:54,3/10/17 20:15,2417,0,1,0.70,0.20,0.20,0.60,0.10,-0.10,0.20,0.30,-0.40,0.10,0.40,-0.10,0.70,0.20,0.60,0.60,0.10,-0.10,0.50,0.00,-0.10,0.20,0.23,0.19,0.00,-0.14,-0.67,-0.50,6.00,-0.14,-0.17,There is more support for succession and in the last elections a change occurred.,81,Because 6/10 times the motion appealed.,39,"Because in your opinion 2/10 of the successful successions had ""good"" slogans.",78,Because rally size has only helped in 1/10 of the last referendums.,67,Because the last 7/10 referendums on the subject of independence have passed.,77,Because the supporters for leaving had won the debate and the debate results indicated election results 6/10 times.,115,It is a 50/50 chance because the polling indicators don't work as only 4/10 predicted the results of the election.,114,571,81.57,0.05,1,100,0,12,0,1,3,3,5,3,3.50,5,7,6,6,6.00,7,6,7,7,6.75,4,3,6,4,4.25,6,5,6,6,5.75,2,2,5,4,5,3,1,5,2,3,5,3,1,1,3,2,1,1,2.72,5,7,5,1,5,5,7,4,5,4.89,3,1,2,1
3/23/17 8:57,3/23/17 9:19,3362,0,1,0.70,0.20,0.20,0.60,0.10,-0.10,0.20,0.30,-0.40,0.10,0.40,-0.10,0.70,0.20,0.60,0.60,0.10,-0.10,0.50,0.00,-0.10,0.20,0.23,0.19,0.00,-0.14,-0.67,-0.50,6.00,-0.14,-0.17,The probability described applies exactly to the present situation,66,"Again, the probability given applies directly to the situation described",72,It is unclear if this is a probabilistic indicator but it could be,66,Given indicator must assume that probability applies,52,"Probability implied, again must accept",38,Probability again implied,25,Not given probability of either party but instead accuracy of polling models,76,395,56.43,0.05,1,500,0,47,1,2,4,3,6,3,4.00,3,5,5,4,4.25,6,6,5,5,5.50,6,5,3,5,4.75,3,4,3,4,3.50,2,3,3,2,4,3,3,3,2,7,5,5,4,3,4,3,5,6,3.72,5,6,7,5,3,6,6,6,3,5.22,3,1,1,1
3/28/17 20:55,3/28/17 21:03,3064,0,1,0.70,0.20,0.20,0.60,0.10,-0.10,0.20,0.30,-0.40,0.10,0.40,-0.10,0.70,0.20,0.60,0.60,0.10,-0.10,0.50,0.00,-0.10,0.20,0.23,0.19,0.00,-0.14,-0.67,-0.50,6.00,-0.14,-0.17,"Because 7/10 times the polls are right, which is 70% of the time.",65,"Works 6/10 times, which is 60%. ",32,"Happens 2/10 times, which is 20%",32,"Happens 1/10 times, which is 10%. ",34,"Happens 7/10 times, which is 70%. ",34,"Happens 6/10 times, which is 60%. ",34,"The polling accuracy has no bearing on the results of the election, and it is a 50/50 chance either way.",104,335,47.86,0.05,1,5,1,47,1,3,3,4,6,3,4.00,3,7,3,4,4.25,7,5,6,6,6.00,4,6,6,4,5.00,6,6,7,7,6.50,6,6,5,5,5,1,5,3,2,5,6,5,3,5,7,3,4,5,4.50,5,7,5,7,5,4,7,7,6,5.89,3,1,2,1
4/5/17 14:21,4/5/17 14:35,3423,0,1,0.70,0.20,0.20,0.60,0.10,-0.10,0.50,0.00,-0.10,0.30,0.20,-0.20,0.70,0.20,0.40,0.60,0.10,-0.10,0.50,0.00,-0.10,0.20,0.17,0.11,0.00,-0.14,-0.17,-0.40,1.33,-0.14,-0.17,I assigned this probability because I am aware that polls of this nature are accurate in their predictions 7/10 times.,118,I assigned this probability because past attempts indicate that these tactics are effective 6/10 times ,103,"I assigned this probability because my personal opinion on a slogan has no relation to the actual outcome of the election; therefore, the results of this election would be due to chance.",186,"I believe that rally size is a relatively accurate method of measuring support for a certain cause; however, past evidence contradicts this. Therefore, I assigned a probability lower than chance but higher than the results of past referendums.",243,I assigned this probability because past referendums have passed 7/10 times.,76,I assigned this probability because 6/10 debate winners won in the past.,72,"If polls are inaccurate, then we have no idea of who is at an advantage (any more than chance).",95,893,127.57,0.05,1,5,1,47,1,3,3,5,6,4,4.50,5,7,6,5,5.75,6,5,6,5,5.50,5,5,6,3,4.75,2,3,2,2,2.25,6,6,5,3,5,3,5,5,5,6,5,6,6,6,7,5,7,7,5.44,7,7,6,7,6,6,7,6,6,6.44,3,1,2,1
4/20/17 13:38,4/20/17 19:12,3265,0,1,0.70,0.20,0.20,0.50,0.00,-0.20,0.20,0.30,-0.30,0.50,0.00,0.30,0.70,0.20,0.20,0.60,0.10,-0.10,0.50,0.00,-0.10,0.20,0.20,0.11,0.00,-0.29,-0.60,1.50,0.40,-0.14,-0.17,This is the probability that was given in the problem for a change in the status quo.,85,This is based on past appeals and also taking into consideration that Apple has the incentive of the new package of self-rule initiatives.,138,This is based on past referendums. Maybe your taste in slogans is different than the majority.,94,Seems that rally size has hardly any impact if it only plays out in one of the last 10 referendums.,99,This is based only on past referendums.,39,This probability is based only on the past referendums.,55,I am skeptical of the polling models so I don't want to lean either way.,72,582,83.14,0.05,1,100,0,47,1,2,4,3,6,3,4.00,5,7,6,5,5.75,7,6,6,6,6.25,6,6,6,6,6.00,2,4,3,2,2.75,5,6,5,5,5,5,4,4,1,6,2,4,7,6,6,2,3,6,4.56,4,6,6,5,3,4,5,4,4,4.56,3,1,2,7
